2025-04-29 01:11:59,596 - __main__ - INFO - Initializing AlphaZero trainer
2025-04-29 01:11:59,596 - __main__ - INFO - Debug mode: True
2025-04-29 01:11:59,608 - __main__ - INFO - ==================================================
2025-04-29 01:11:59,608 - __main__ - INFO - DETAILED ENVIRONMENT DIMENSIONS ANALYSIS
2025-04-29 01:11:59,608 - __main__ - INFO - ==================================================
2025-04-29 01:11:59,609 - __main__ - INFO - Card feature dimension: 8
2025-04-29 01:11:59,609 - __main__ - INFO - Primary cards shape: (90, 8)
2025-04-29 01:11:59,609 - __main__ - INFO - 
--- State Dimension Breakdown ---
2025-04-29 01:11:59,609 - __main__ - INFO - 1. Card state: 4 levels × 3 cards × 8 features = 96
2025-04-29 01:11:59,610 - __main__ - INFO - 2. Gems: 6 types = 6
2025-04-29 01:11:59,610 - __main__ - INFO - 3. Player state: 6 (gems) + 5 (other) + 8 × 3 cards = 35
2025-04-29 01:11:59,610 - __main__ - INFO - 4. Noble tiles: 5 nobles × 5 features = 25
2025-04-29 01:11:59,610 - __main__ - INFO - 
Total state dimension: 96 + 6 + 35 + 25 = 162
2025-04-29 01:11:59,610 - __main__ - INFO - Action dimension: 88
2025-04-29 01:11:59,610 - __main__ - INFO - 
--- State Dimension Formula ---
2025-04-29 01:11:59,611 - __main__ - INFO - state_dim = (4 × 3 × 8) + 6 + (6 + 5 + 8 × 3) + (5 × 5)
2025-04-29 01:11:59,611 - __main__ - INFO - state_dim = 96 + 6 + 11 + 24 + 25
2025-04-29 01:11:59,611 - __main__ - INFO - state_dim = 120 + 42 = 162
2025-04-29 01:11:59,829 - __main__ - INFO - Using device: cuda
2025-04-29 01:12:00,869 - __main__ - INFO - Environment initialized with state_dim=162, action_dim=88
2025-04-29 01:12:00,870 - __main__ - INFO - Training parameters: lr=0.001, weight_decay=0.0001, batch_size=2048, replay_size=10000, num_simulations=100
2025-04-29 01:12:00,870 - __main__ - INFO - ==================================================
2025-04-29 01:12:00,992 - __main__ - INFO - Loading model from models/alphazero_final.pth
2025-04-29 01:12:00,994 - __main__ - INFO - Loaded model from iteration 6
2025-04-29 01:12:00,996 - __main__ - INFO - Starting AlphaZero training from iteration 7 for 1 iterations
2025-04-29 01:23:16,497 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:16,504 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:16,511 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:16,518 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:16,525 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:16,531 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:16,537 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:16,544 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:16,550 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:16,557 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:16,564 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:16,571 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:16,577 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:16,583 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:16,590 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:16,596 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:16,602 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:16,610 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:16,617 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:16,624 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:16,631 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:16,638 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:16,646 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:16,653 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:16,660 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:16,670 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:16,677 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:16,683 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:16,690 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:16,691 - __main__ - DEBUG - Game 1, Step 916: Player 0 chose action 57
2025-04-29 01:23:16,782 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:16,922 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,053 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,058 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,072 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,077 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,083 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,088 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,093 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,099 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,105 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,112 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,119 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,125 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,131 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,138 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,145 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,152 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,159 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,165 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,172 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,178 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,184 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,191 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,197 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,203 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,209 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,215 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,221 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,228 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,234 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,240 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,247 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,254 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,260 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,265 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,272 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,278 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,284 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,291 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,297 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,303 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,308 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,314 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,319 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,325 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,332 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,337 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,343 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,349 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,356 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,357 - __main__ - DEBUG - Game 1, Step 917: Player 0 chose action 86
2025-04-29 01:23:17,415 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,421 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,427 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,432 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,438 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,443 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,447 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,454 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,459 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,463 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,469 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,474 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,479 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,485 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,492 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,498 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,506 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,513 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,521 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,525 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,531 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,536 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,540 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,546 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,552 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,557 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,562 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,567 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,572 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,576 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,582 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,586 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,591 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,596 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,601 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,607 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,613 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,618 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,623 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,627 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,632 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,637 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,642 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,647 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,651 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,657 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,663 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,668 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,673 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,678 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,683 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,687 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,693 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,698 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,704 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,710 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,714 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,719 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,724 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,729 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,734 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,740 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,745 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,750 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,755 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,760 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,765 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,771 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,776 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,781 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,785 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,790 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,795 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,800 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,806 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,811 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,816 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,820 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,825 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,831 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,836 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,842 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,846 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,851 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,857 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,862 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,866 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,871 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,876 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,881 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,886 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,891 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,896 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,897 - __main__ - DEBUG - Game 1, Step 918: Player 1 chose action 0
2025-04-29 01:23:17,940 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,944 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,947 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,951 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,954 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,958 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,961 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,965 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,969 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,973 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,976 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,980 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,983 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,988 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,991 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,994 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:17,998 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,001 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,005 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,008 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,012 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,015 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,019 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,022 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,026 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,030 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,035 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,038 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,041 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,044 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,050 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,054 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,057 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,061 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,064 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,068 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,071 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,074 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,078 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,081 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,084 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,087 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,091 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,095 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,099 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,103 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,107 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,110 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,113 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,116 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,120 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,124 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,128 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,132 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,135 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,139 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,142 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,146 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,149 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,152 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,157 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,160 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,164 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,168 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,171 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,175 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,178 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,181 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,184 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,188 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,192 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,196 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,199 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,203 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,207 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,211 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,214 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,218 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,221 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,225 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,230 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,233 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:18,238 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
